title;link;published;language;redirect;redirectLink;articleImage;articleBody
NewJeans's 'Super Shy' tops streaming charts - The Korea JoongAng Daily;https://news.google.com/rss/articles/CBMibGh0dHBzOi8va29yZWFqb29uZ2FuZ2RhaWx5LmpvaW5zLmNvbS8yMDIzLzA3LzEwL2VudGVydGFpbm1lbnQva3BvcC9OZXdKZWFucy1BRE9SLUhZQkUvMjAyMzA3MTAxNjM5MzE3MjguaHRtbNIBAA?oc=5;2023-07-10 07:00:00;1;True;https://koreajoongangdaily.joins.com/2023/07/10/entertainment/kpop/NewJeans-ADOR-HYBE/20230710163931728.html;;
방시혁이 AI 기업 인수한 이유…브루노 마스가 뉴진스 노래를 - 한겨레;https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL2N1bHR1cmVfZ2VuZXJhbC8xMDk5Mzg3Lmh0bWzSAQA?oc=5;2023-07-10 07:00:00;0;True;https://www.hani.co.kr/arti/culture/culture_general/1099387.html;;
코카-콜라, 글로벌 앰배서더 뉴진스 '코-크 스튜디오' 화보 공개 - 머니투데이;https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjMwNzEwMTgzNjQyMzUzMjLSAT1odHRwczovL20ubXQuY28ua3IvcmVuZXcvdmlld19hbXAuaHRtbD9ubz0yMDIzMDcxMDE4MzY0MjM1MzIy?oc=5;2023-07-10 07:00:00;0;True;https://news.mt.co.kr/mtview.php?no=2023071018364235322;;
"DEAN ""Returns"" Thanks To Viral AI-Generated NewJeans Cover - Koreaboo";https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL2RlYW4tcmV0dXJucy12aXJhbC1haS1nZW5lcmF0ZWQtbmV3amVhbnMtY292ZXIv0gEA?oc=5;2023-07-10 07:00:00;1;True;https://www.koreaboo.com/news/dean-returns-viral-ai-generated-newjeans-cover/;;
"""R U Next"" Contestant Opens Up About Her Close Bond with ... - Koreaboo";https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9zdG9yaWVzL3ItdS1uZXh0LWNvbnRlc3RhbnQtdGFsa3MtY2xvc2UtZnJpZW5kc2hpcC1uZXdqZWFucy1oeWVpbi_SAQA?oc=5;2023-07-10 07:00:00;1;True;https://www.koreaboo.com/stories/r-u-next-contestant-talks-close-friendship-newjeans-hyein/;;
NewJeans YouTube Shorts Exclusive #ImSuperShy Challenge - HYPEBEAST;https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vaHlwZWJlYXN0LmNvbS8yMDIzLzcvbmV3amVhbnMteW91dHViZS1zaG9ydHMtZXhjbHVzaXZlLWltc3VwZXJzaHktY2hhbGxlbmdlLWxhdW5jaC1pbmZv0gEA?oc=5;2023-07-09 07:00:00;1;True;https://hypebeast.com/2023/7/newjeans-youtube-shorts-exclusive-imsupershy-challenge-launch-info;;
Lana Del Rey, Lil Wayne, NewJeans and more to feature on new ... - NME;https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5ubWUuY29tL2VuX2F1L25ld3MvbXVzaWMvbGFuYS1kZWwtcmV5LWxpbC13YXluZS1uZXdqZWFucy1hbmQtbW9yZS10by1mZWF0dXJlLW9uLW5ldy1qb24tYmF0aXN0ZS1hbGJ1bS13b3JsZC1tdXNpYy1yYWRpby0zNDY2NzIz0gEA?oc=5;2023-07-09 07:00:00;1;True;https://www.nme.com/en_au/news/music/lana-del-rey-lil-wayne-newjeans-and-more-to-feature-on-new-jon-batiste-album-world-music-radio-3466723;;
NewJeans's Minji dazzles for 'Vogue Korea' x 'Chanel' - allkpop;https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNy9uZXdqZWFuc3MtbWluamktZGF6emxlcy1mb3Itdm9ndWUta29yZWEteC1jaGFuZWzSAQA?oc=5;2023-07-08 04:18:30;1;True;https://www.allkpop.com/article/2023/07/newjeanss-minji-dazzles-for-vogue-korea-x-chanel;;
'편스토랑' 이찬원, 뉴진스 'Hype boy' 댄스 챌린지 - 금강일보;https://news.google.com/rss/articles/CBMiOGh0dHA6Ly93d3cuZ2dpbGJvLmNvbS9uZXdzL2FydGljbGVWaWV3Lmh0bWw_aWR4bm89OTgyNjY50gEA?oc=5;2023-07-07 10:25:00;0;True;http://www.ggilbo.com/news/articleView.html?idxno=982669;;
뉴진스·세븐틴·임영웅·블랙핑크, 2023 써클차트 상반기 정상 - 전자신문;https://news.google.com/rss/articles/CBMiJWh0dHBzOi8vd3d3LmV0bmV3cy5jb20vMjAyMzA3MDcwMDAxNTjSAQA?oc=5;2023-07-07 07:00:00;0;True;https://www.etnews.com/20230707000158;;
뉴진스×파워퍼프걸 뮤비 터졌다, 벌써 300만뷰 넘겨 - 한겨레;https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL2N1bHR1cmVfZ2VuZXJhbC8xMDk5MTYxLmh0bWzSAQA?oc=5;2023-07-07 07:00:00;0;True;https://www.hani.co.kr/arti/culture/culture_general/1099161.html;;
NewJeans Releases 'Super Shy,' 'New Jeans,' Ahead of Album - Vulture;https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LnZ1bHR1cmUuY29tLzIwMjMvMDcvbmV3amVhbnMtc3VwZXItc2h5LW11c2ljLXZpZGVvcy5odG1s0gEA?oc=5;2023-07-07 07:00:00;1;True;https://www.vulture.com/2023/07/newjeans-super-shy-music-videos.html;;
"Poll: FIFTY FIFTY’s Barbie Dreams, NewJeans’ Super Shy, TXT, Jonas Brothers’ collab; Pick your favorite track - PINKVILLA";https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy5waW5rdmlsbGEuY29tL2VudGVydGFpbm1lbnQvcG9sbC1maWZ0eS1maWZ0eXMtYmFyYmllLWRyZWFtcy1uZXdqZWFucy1zdXBlci1zaHktdHh0LWpvbmFzLWJyb3RoZXJzLWNvbGxhYi1waWNrLXlvdXItZmF2b3JpdGUtdHJhY2stMTIyOTE0NNIBmQFodHRwczovL3d3dy5waW5rdmlsbGEuY29tL2VudGVydGFpbm1lbnQvcG9sbC1maWZ0eS1maWZ0eXMtYmFyYmllLWRyZWFtcy1uZXdqZWFucy1zdXBlci1zaHktdHh0LWpvbmFzLWJyb3RoZXJzLWNvbGxhYi1waWNrLXlvdXItZmF2b3JpdGUtdHJhY2stMTIyOTE0ND9hbXA?oc=5;2023-07-07 07:00:00;1;True;https://www.pinkvilla.com/entertainment/poll-fifty-fiftys-barbie-dreams-newjeans-super-shy-txt-jonas-brothers-collab-pick-your-favorite-track-1229144;;
[여름 구름 뉴진스①] 민희진의 진심, 담대함과 자신감 - 뉴시스;https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbW9iaWxlLm5ld3Npcy5jb20vdmlldy5odG1sP2FyX2lkPU5JU1gyMDIzMDcwNV8wMDAyMzY0MTg10gFFaHR0cHM6Ly9tb2JpbGUubmV3c2lzLmNvbS92aWV3X2FtcC5odG1sP2FyX2lkPU5JU1gyMDIzMDcwNV8wMDAyMzY0MTg1?oc=5;2023-07-07 07:00:00;0;True;https://mobile.newsis.com/view.html?ar_id=NISX20230705_0002364185;;
뉴진스, '어텐션', '하입보이' 이을 서머송 나올까…선공개곡 D-1 - 서울경제 - 서울경제신문;https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LnNlZGFpbHkuY29tL05ld3NWaWV3LzI5UzBYV0lGRDTSASxodHRwczovL20uc2VkYWlseS5jb20vTmV3c1ZpZXdBbXAvMjlTMFhXSUZENA?oc=5;2023-07-06 07:00:00;0;True;https://www.sedaily.com/NewsView/29S0XWIFD4;;
뉴진스, #저지클럽in뉴진스 #파워퍼프걸 #음원강자…'Super Shy ... - 전자신문;https://news.google.com/rss/articles/CBMiJWh0dHBzOi8vd3d3LmV0bmV3cy5jb20vMjAyMzA3MDYwMDAxNDnSAQA?oc=5;2023-07-06 07:00:00;0;True;https://www.etnews.com/20230706000149;;
뉴진스도 투룸인데…‘월 270만’ 피프티피프티 강남 숙소에 걸그룹들 소환 - 동아일보;https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmRvbmdhLmNvbS9uZXdzL0VudGVydGFpbm1lbnQvYXJ0aWNsZS9hbGwvMjAyMzA3MDYvMTIwMTEzNjY4LzHSATdodHRwczovL3d3dy5kb25nYS5jb20vbmV3cy9hbXAvYWxsLzIwMjMwNzA2LzEyMDExMzY2OC8x?oc=5;2023-07-06 07:00:00;0;True;https://www.donga.com/news/Entertainment/article/all/20230706/120113668/1;;
BLACKPINK's Jennie And NewJeans' Haerin Rock The Exact Same ... - Koreaboo;https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9zdG9yaWVzL2JsYWNrcGluay1qZW5uaWUtbmV3amVhbnMtaGFlcmluLXRvcC1yZWQtaGVhcnQv0gEA?oc=5;2023-07-06 07:00:00;1;True;https://www.koreaboo.com/stories/blackpink-jennie-newjeans-haerin-top-red-heart/;;
Four out of the Five NewJeans members now have songwriter credits - allkpop;https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2J1enovMjAyMy8wNy9mb3VyLW91dC1vZi10aGUtZml2ZS1uZXdqZWFucy1tZW1iZXJzLW5vdy1oYXZlLXNvbmd3cml0ZXItY3JlZGl0c9IBAA?oc=5;2023-07-06 04:46:37;1;True;https://www.allkpop.com/buzz/2023/07/four-out-of-the-five-newjeans-members-now-have-songwriter-credits;;
뉴진스 ASAP 뮤비 속 몽환적인 수영장, 어디? - 하퍼스바자;https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vd3d3LmhhcnBlcnNiYXphYXIuY28ua3IvYXJ0aWNsZS83ODk3ONIBAA?oc=5;2023-07-06 03:04:38;0;True;https://www.harpersbazaar.co.kr/article/78978;;
뉴진스, 데뷔 앨범 전 수록곡 스포티파이 억대 스트리밍 달성 - news.kmib.co.kr;https://news.google.com/rss/articles/CBMiTmh0dHA6Ly9uZXdzLmttaWIuY28ua3IvYXJ0aWNsZS92aWV3LmFzcD9hcmNpZD0wOTI0MzEwNDczJmNvZGU9MTMxODAwMDAmc2lkMT1jb9IBAA?oc=5;2023-07-05 19:04:00;0;True;http://news.kmib.co.kr/article/view.asp?arcid=0924310473&code=13180000&sid1=co;;
뉴진스, 유튜브와 글로벌 프로젝트 예고..‘#ImSuperShy’ 티저 공개 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMDUvVTRUN1hGVkRBMjRaQlRaUkNXS0o1WlJUTE0v0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8wNS9VNFQ3WEZWREEyNFpCVFpSQ1dLSjVaUlRMTS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-05 07:00:00;0;True;https://biz.chosun.com/entertainment/enter_general/2023/07/05/U4T7XFVDA24ZBTZRCWKJ5ZRTLM/;;
컴백 앞둔 뉴진스, 여전히 뜨겁다 - 한국일보;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lmhhbmtvb2tpbGJvLmNvbS9OZXdzL1JlYWQvQTIwMjMwNzA1MDg1MzAwMDU2NDTSAQA?oc=5;2023-07-05 07:00:00;0;True;https://www.hankookilbo.com/News/Read/A2023070508530005644;;
여름 뉴진스가 온다..여전히 건재한 ‘Hype boy’ 아성 넘을까 [Oh!쎈 레터] - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMDUvRVdNNkpOTFdOT0Y1TDIyQk5FRlRSMlFES00v0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8wNS9FV002Sk5MV05PRjVMMjJCTkVGVFIyUURLTS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-05 07:00:00;0;True;https://biz.chosun.com/entertainment/enter_general/2023/07/05/EWM6JNLWNOF5L22BNEFTR2QDKM/;;
"""뉴진스부터 BTS 정국까지…하이브, 하반기 성장동력 더해진다""-신한 - 머니투데이";https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjMwNzA0MDkwNzA0NDk1NjXSAT1odHRwczovL20ubXQuY28ua3IvcmVuZXcvdmlld19hbXAuaHRtbD9ubz0yMDIzMDcwNDA5MDcwNDQ5NTY1?oc=5;2023-07-04 07:00:00;0;True;https://news.mt.co.kr/mtview.php?no=2023070409070449565;;
신한투자 “하이브 일회성 비용 늘어 2분기 이익 줄어, 뉴진스 정국 7월 ... - 비즈니스포스트;https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmJ1c2luZXNzcG9zdC5jby5rci9CUD9jb21tYW5kPWFydGljbGVfdmlldyZudW09MzIwMDY10gEA?oc=5;2023-07-04 07:00:00;0;True;https://www.businesspost.co.kr/BP?command=article_view&num=320065;;
Watch NewJeans perform 'ETA' live for the first time - NME;https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm5tZS5jb20vbmV3cy9tdXNpYy9uZXdqZWFucy1ldGEtbGl2ZS1wZXJmb3JtLWZpcnN0LXRpbWUtMzQ2Mzk2NtIBAA?oc=5;2023-07-03 07:00:00;1;True;https://www.nme.com/news/music/newjeans-eta-live-perform-first-time-3463966;;
뉴진스·엑소·엔믹스·정국·제베원까지, 7월 컴백 전쟁 - 노컷뉴스;https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vd3d3Lm5vY3V0bmV3cy5jby5rci9uZXdzLzU5Njk1ODfSASpodHRwczovL20ubm9jdXRuZXdzLmNvLmtyL25ld3MvYW1wLzU5Njk1ODc?oc=5;2023-07-03 07:00:00;0;True;https://www.nocutnews.co.kr/news/5969587;;
뉴진스, '캠프 콘셉트' 팬미팅도 수준 높네…신곡 'ETA' 첫 공개 - 뉴시스;https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbW9iaWxlLm5ld3Npcy5jb20vdmlldy5odG1sP2FyX2lkPU5JU1gyMDIzMDcwM18wMDAyMzYwODQ00gFFaHR0cHM6Ly9tb2JpbGUubmV3c2lzLmNvbS92aWV3X2FtcC5odG1sP2FyX2lkPU5JU1gyMDIzMDcwM18wMDAyMzYwODQ0?oc=5;2023-07-03 07:00:00;0;True;https://mobile.newsis.com/view.html?ar_id=NISX20230703_0002360844;;
[투자노트] ‘OMG’ 뉴진스가 돌아온다... 하이브에 쏠린 눈 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vYml6LmNob3N1bi5jb20vc3RvY2svYW5hbHlzaXMtcHJvc3BlY3QvMjAyMy8wNy8wMy9LVVkyS0FMNEZGQVBWSVEzUEhMQTVFVVBKQS_SAWRodHRwczovL2Jpei5jaG9zdW4uY29tL3N0b2NrL2FuYWx5c2lzLXByb3NwZWN0LzIwMjMvMDcvMDMvS1VZMktBTDRGRkFQVklRM1BITEE1RVVQSkEvP291dHB1dFR5cGU9YW1w?oc=5;2023-07-03 07:00:00;0;True;https://biz.chosun.com/stock/analysis-prospect/2023/07/03/KUY2KAL4FFAPVIQ3PHLA5EUPJA/;;
Haerin gains attention for her glowing real-life beauty at NewJeans ... - allkpop;https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNy9oYWVyaW4tZ2FpbnMtYXR0ZW50aW9uLWZvci1oZXItZ2xvd2luZy1yZWFsLWxpZmUtYmVhdXR5LWF0LW5ld2plYW5zLWZhbm1lZXRpbmctZXZlbnTSAQA?oc=5;2023-07-03 05:01:34;1;True;https://www.allkpop.com/article/2023/07/haerin-gains-attention-for-her-glowing-real-life-beauty-at-newjeans-fanmeeting-event;;
“Looks like another banger!”: Fans positively react to NewJeans’ unveiling new song ETA at fan meet - Sportskeeda;https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5zcG9ydHNrZWVkYS5jb20vcG9wLWN1bHR1cmUvbmV3cy1sb29rcy1saWtlLWFub3RoZXItYmFuZ2VyLWZhbnMtcG9zaXRpdmVseS1yZWFjdC1uZXdqZWFucy11bnZlaWxpbmctbmV3LXNvbmctZXRhLWZhbi1tZWV00gGJAWh0dHBzOi8vd3d3LnNwb3J0c2tlZWRhLmNvbS9hbXAvcG9wLWN1bHR1cmUvbmV3cy1sb29rcy1saWtlLWFub3RoZXItYmFuZ2VyLWZhbnMtcG9zaXRpdmVseS1yZWFjdC1uZXdqZWFucy11bnZlaWxpbmctbmV3LXNvbmctZXRhLWZhbi1tZWV0?oc=5;2023-07-02 07:00:00;1;True;https://www.sportskeeda.com/pop-culture/news-looks-like-another-banger-fans-positively-react-newjeans-unveiling-new-song-eta-fan-meet;;
NewJeans' 'OMG' officially surpasses 400 million streams on Spotify - allkpop;https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNy9uZXdqZWFucy1vbWctb2ZmaWNpYWxseS1zdXJwYXNzZXMtNDAwLW1pbGxpb24tc3RyZWFtcy1vbi1zcG90aWZ50gEA?oc=5;2023-07-02 00:36:24;1;True;https://www.allkpop.com/article/2023/07/newjeans-omg-officially-surpasses-400-million-streams-on-spotify;;
아옳이, 이혼 아픔 딛고 아이돌 데뷔하나…뉴진스 아니고 '뉴진숙' 변신 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC90di8yMDIzLzA3LzAxL0RYWEVPQzJaV1lERUVZSDZNUk1IVVA2NEpVL9IBXWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC90di8yMDIzLzA3LzAxL0RYWEVPQzJaV1lERUVZSDZNUk1IVVA2NEpVLz9vdXRwdXRUeXBlPWFtcA?oc=5;2023-07-01 07:00:00;0;True;https://biz.chosun.com/entertainment/tv/2023/07/01/DXXEOC2ZWYDEEYH6MRMHUP64JU/;;
[Y뮤직] 오마이걸부터 뉴진스까지, 올여름 컴백 대전 '서머퀸'은? - YTN;https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3Lnl0bi5jby5rci9fc24vMDExN18yMDIzMDcwMTA4MDAwMTc0MTPSAUNodHRwczovL20ueXRuLmNvLmtyL25ld3Nfdmlldy5hbXAucGhwP3BhcmFtPTAxMTdfMjAyMzA3MDEwODAwMDE3NDEz?oc=5;2023-07-01 07:00:00;0;True;https://star.ytn.co.kr/_sn/0117_202307010800017413;;
‘새로운 유전자’ 뉴진스 “K팝, 언어장벽 넘어 소통하는 매개체” - 조선일보;https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmNob3N1bi5jb20vY3VsdHVyZS1saWZlL211c2ljX2NvbmNlcnQvMjAyMy8wNi8zMC9LMzVQWjZXNE5SRlpMTzJUVVFTVFRXN1NWWS_SAWdodHRwczovL3d3dy5jaG9zdW4uY29tL2N1bHR1cmUtbGlmZS9tdXNpY19jb25jZXJ0LzIwMjMvMDYvMzAvSzM1UFo2VzROUkZaTE8yVFVRU1RUVzdTVlkvP291dHB1dFR5cGU9YW1w?oc=5;2023-06-30 07:00:00;0;True;https://www.chosun.com/culture-life/music_concert/2023/06/30/K35PZ6W4NRFZLO2TUQSTTW7SVY/;;
[현장EN:]뉴진스 다음은 누구? '알유넥스트'가 보여줄 살아있는 개성 - 노컷뉴스;https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vd3d3Lm5vY3V0bmV3cy5jby5rci9uZXdzLzU5NjkxMjDSASpodHRwczovL20ubm9jdXRuZXdzLmNvLmtyL25ld3MvYW1wLzU5NjkxMjA?oc=5;2023-06-30 07:00:00;0;True;https://www.nocutnews.co.kr/news/5969120;;
NewJeans to reportedly guest on IU's 'Palette' - allkpop;https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNi9uZXdqZWFucy10by1yZXBvcnRlZGx5LWd1ZXN0LW9uLWl1cy1wYWxldHRl0gEA?oc=5;2023-06-29 21:13:16;1;True;https://www.allkpop.com/article/2023/06/newjeans-to-reportedly-guest-on-ius-palette;;
뉴진스 컴백 소식 - Marie Claire;https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3Lm1hcmllY2xhaXJla29yZWEuY29tLz9wPTI5NTc5N9IBAA?oc=5;2023-06-29 07:20:15;0;True;https://www.marieclairekorea.com/celebrity/2023/06/newjeans-comback/;;
"뉴진스, 美 패션지 표지 장식..""빅뱅에 비유할 만큼 폭발적 등장"" [화보] - 미주중앙일보";https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbmV3cy5rb3JlYWRhaWx5LmNvbS8yMDIzLzA2LzI5L2xpZmUvYXJ0Y3VsdHVyZS8yMDIzMDYyOTE2MTMzNzQ4Ny5odG1s0gEA?oc=5;2023-06-29 07:00:00;0;True;https://news.koreadaily.com/2023/06/29/life/artculture/20230629161337487.html;;
K-Pop's Rising Stars NewJeans Grace the Cover of V Magazine - dscene;https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LmRlc2lnbnNjZW5lLm5ldC8yMDIzLzA2L25ld2plYW5zLXYtbWFnYXppbmUuaHRtbNIBAA?oc=5;2023-06-29 07:00:00;1;True;https://www.designscene.net/2023/06/newjeans-v-magazine.html;;
뉴진스, 이번엔 '비치 백'이다…소장 욕구 자극하는 앨범 구성 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDYvMjkvTE9YN1NZU1ZHM0c1QzZXNFZOQ0o0UDRDWkEv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNi8yOS9MT1g3U1lTVkczRzVDNlc0Vk5DSjRQNENaQS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-06-29 07:00:00;0;True;https://biz.chosun.com/entertainment/enter_general/2023/06/29/LOX7SYSVG3G5C6W4VNCJ4P4CZA/;;
"NewJeans Will Reportedly Guest On IU's Talk Show ""Palette"" - Koreaboo";https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL25ld2plYW5zLXdpbGwtZ3Vlc3QtaXUtdGFsay1zaG93LXBhbGV0dGUv0gEA?oc=5;2023-06-29 07:00:00;1;True;https://www.koreaboo.com/news/newjeans-will-guest-iu-talk-show-palette/;;
뉴진스, ‘CDP 가방’ 이어 ‘비치 백’ 신드롬 예고 - 조선일보;https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudHMvZW50ZXJfZ2VuZXJhbC8yMDIzLzA2LzI5L0dHRllaUFZYVFJGSFZQNU5MWTRCUEtTRVBRL9IBaWh0dHBzOi8vd3d3LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudHMvZW50ZXJfZ2VuZXJhbC8yMDIzLzA2LzI5L0dHRllaUFZYVFJGSFZQNU5MWTRCUEtTRVBRLz9vdXRwdXRUeXBlPWFtcA?oc=5;2023-06-29 07:00:00;0;True;https://www.chosun.com/entertainments/enter_general/2023/06/29/GGFYZPVXTRFHVP5NLY4BPKSEPQ/;;
[문화연예 플러스] 뉴진스, 롤링스톤 '음악 산업 기대주 25인' 선정 - MBC뉴스;https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIzL253dG9kYXkvYXJ0aWNsZS82NDk3ODMyXzM2MjA3Lmh0bWzSAUZodHRwczovL2ltbmV3cy5pbWJjLmNvbS9yZXBsYXkvMjAyMy9ud3RvZGF5L2FydGljbGUvNjQ5NzgzMl8zNjIwOC5odG1s?oc=5;2023-06-28 07:00:00;0;True;https://imnews.imbc.com/replay/2023/nwtoday/article/6497832_36207.html;;
뉴진스, '음악산업 기대주 25인' 선정…신곡 티저 화제 - SBS 뉴스;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vbmV3cy5zYnMuY28ua3IvbmV3cy9lbmRQYWdlLmRvP25ld3NfaWQ9TjEwMDcyNDU2MjTSATdodHRwczovL25ld3Muc2JzLmNvLmtyL2FtcC9uZXdzLmFtcD9uZXdzX2lkPU4xMDA3MjQ1NjI0?oc=5;2023-06-28 07:00:00;0;True;https://news.sbs.co.kr/news/endPage.do?news_id=N1007245624;;
NewJeans members cosplay as fairies in hazy first concept photos for upcoming EP Get Up - PINKVILLA;https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5waW5rdmlsbGEuY29tL2VudGVydGFpbm1lbnQvbmV3amVhbnMtbWVtYmVycy1jb3NwbGF5LWFzLWZhaXJpZXMtaW4taGF6eS1maXJzdC1jb25jZXB0LXBob3Rvcy1mb3ItdXBjb21pbmctZXAtZ2V0LXVwLTEyMjc2ODnSAYsBaHR0cHM6Ly93d3cucGlua3ZpbGxhLmNvbS9lbnRlcnRhaW5tZW50L25ld2plYW5zLW1lbWJlcnMtY29zcGxheS1hcy1mYWlyaWVzLWluLWhhenktZmlyc3QtY29uY2VwdC1waG90b3MtZm9yLXVwY29taW5nLWVwLWdldC11cC0xMjI3Njg5P2FtcA?oc=5;2023-06-28 07:00:00;1;True;https://www.pinkvilla.com/entertainment/newjeans-members-cosplay-as-fairies-in-hazy-first-concept-photos-for-upcoming-ep-get-up-1227689;;
'컴백' 뉴진스, 이번엔 우아한 발레리나 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDYvMjgvVDRMR1ZaQktQRE1INTI2RTVBVEM0SlRNVFUv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNi8yOC9UNExHVlpCS1BETUg1MjZFNUFUQzRKVE1UVS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-06-28 07:00:00;0;True;https://biz.chosun.com/entertainment/enter_general/2023/06/28/T4LGVZBKPDMH526E5ATC4JTMTU/;;
뉴진스 민지, 천사의 미소 [SE★포토] - 서울경제 - 서울경제신문;https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LnNlZGFpbHkuY29tL05ld3NWaWV3LzI5UjE1QlMwMFjSASxodHRwczovL20uc2VkYWlseS5jb20vTmV3c1ZpZXdBbXAvMjlSMTVCUzAwWA?oc=5;2023-06-28 07:00:00;0;True;https://www.sedaily.com/NewsView/29R15BS00X;;
