title;link;published;language
뉴진스 프로듀서 250, '뽕'으로 세종문화회관 선다 - 한겨레;https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL211c2ljLzEwOTA0MzUuaHRtbNIBAA?oc=5;2023-05-03 07:00:00;0
NewJeans’ Danielle Sings Stunning ‘Part of Your World’ in Korean Dub of ‘The Little Mermaid’ - Billboard;https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvbXVzaWMtbmV3cy9uZXdqZWFucy1kYW5pZWxsZS1wYXJ0LW9mLXlvdXItd29ybGQtbGl0dGxlLW1lcm1haWQta29yZWFuLWR1Yi0xMjM1MzIxNTYyL9IBeWh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvbXVzaWMtbmV3cy9uZXdqZWFucy1kYW5pZWxsZS1wYXJ0LW9mLXlvdXItd29ybGQtbGl0dGxlLW1lcm1haWQta29yZWFuLWR1Yi0xMjM1MzIxNTYyL2FtcC8?oc=5;2023-05-03 07:00:00;1
K-Pop Star to Watch: NewJeans - Billboard;https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvcG9wL25ld2plYW5zLWtwb3Atc3Rhci1wcm9maWxlLTEyMzUzMTAzOTgv0gFOaHR0cHM6Ly93d3cuYmlsbGJvYXJkLmNvbS9tdXNpYy9wb3AvbmV3amVhbnMta3BvcC1zdGFyLXByb2ZpbGUtMTIzNTMxMDM5OC9hbXAv?oc=5;2023-04-24 07:00:00;1
'방탄'조끼 위 '뉴진스' 입으니…아주 NICE - 머니투데이;https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjMwNDIzMjIyNTIyNDAwNzXSAT1odHRwczovL20ubXQuY28ua3IvcmVuZXcvdmlld19hbXAuaHRtbD9ubz0yMDIzMDQyMzIyMjUyMjQwMDc1?oc=5;2023-04-24 07:00:00;0
올해 한대음 대상은 '뉴진스 아버지'다 - 하퍼스바자;https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vaGFycGVyc2JhemFhci5jby5rci9hcnRpY2xlLzc2MzM30gEA?oc=5;2023-04-12 07:00:00;0
How K-pop group NewJeans became an overnight fashion favorite - CNN;https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmNubi5jb20vc3R5bGUvYXJ0aWNsZS9uZXdqZWFucy1rcG9wLWZhc2hpb24tYm9mL2luZGV4Lmh0bWzSAUpodHRwczovL2FtcC5jbm4uY29tL2Nubi9zdHlsZS9hcnRpY2xlL25ld2plYW5zLWtwb3AtZmFzaGlvbi1ib2YvaW5kZXguaHRtbA?oc=5;2023-04-07 07:00:00;1
코카-콜라 제로 X 뉴진스, 컬래버레이션곡 'Zero' 오늘 공개 - 뉴스탭;https://news.google.com/rss/articles/CBMiOWh0dHA6Ly9tLm5ld3N0YXAuY28ua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTE5MDA2ONIBAA?oc=5;2023-04-03 07:00:00;0
뉴진스, CM송도 뻔하지 않게…4월 3일 '제로' 발표 - 서울경제 - 서울경제신문;https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LnNlZGFpbHkuY29tL05ld3NWaWV3LzI5TjhOREszN0fSASxodHRwczovL20uc2VkYWlseS5jb20vTmV3c1ZpZXdBbXAvMjlOOE5ESzM3Rw?oc=5;2023-03-31 07:00:00;0
"뉴진스 ""이리 큰 사랑 예상 못 해…우리 매력은 무대 즐기는 것"" - 연합뉴스";https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3LnluYS5jby5rci92aWV3L0FLUjIwMjMwMzI5MDg3NjAwMDA10gExaHR0cHM6Ly9tLnluYS5jby5rci9hbXAvdmlldy9BS1IyMDIzMDMyOTA4NzYwMDAwNQ?oc=5;2023-03-29 07:00:00;0
뉴진스 장기집권 누가 깰까…아이브∙르세라핌∙에스파 컴백 - 한겨레;https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL211c2ljLzEwODU0ODYuaHRtbNIBAA?oc=5;2023-03-28 07:00:00;0
One to watch: NewJeans - The Guardian;https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9tdXNpYy8yMDIzL21hci8xOC9vbmUtdG8td2F0Y2gtbmV3amVhbnMtay1wb3AtYXR0ZW50aW9u0gFTaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL211c2ljLzIwMjMvbWFyLzE4L29uZS10by13YXRjaC1uZXdqZWFucy1rLXBvcC1hdHRlbnRpb24?oc=5;2023-03-18 07:00:00;1
월간중앙 - 중앙시사매거진;https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vam1hZ2F6aW5lLmpvaW5zLmNvbS9tb250aGx5L3ZpZXcvMzM3NjEz0gEA?oc=5;2023-03-17 07:00:00;0
[잇슈 연예] 걸그룹 뉴진스, 미 빌보드 신기록 달성 - KBS뉴스;https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vbmV3cy5rYnMuY28ua3IvbmV3cy92aWV3LmRvP25jZD03NjI3NjU50gEA?oc=5;2023-03-16 07:00:00;0
앰버서더 콜렉터, 뉴진스가 모델인 브랜드 총정리 - 하퍼스바자;https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vd3d3LmhhcnBlcnNiYXphYXIuY28ua3IvYXJ0aWNsZS83NTgwMdIBAA?oc=5;2023-03-14 07:00:00;0
뉴진스가 사랑한 로컬 브랜드 | Hypebeast.KR - HYPEBEAST;https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vaHlwZWJlYXN0LmtyLzIwMjMvMy9uZXdqZWFucy1vdXRmaXQtZG9tZXN0aWMtZmFzaGlvbi1icmFuZC1saXN00gEA?oc=5;2023-03-04 08:00:00;0
Meet NewJeans, the Girl Group Bringing Retro Vibes to K-Pop, and Sprinting Up the Charts - Variety;https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vdmFyaWV0eS5jb20vMjAyMy9tdXNpYy9uZXdzL25ld2plYW5zLWstcG9wLWdpcmwtZ3JvdXAtY2hhcnRzLTEyMzU1MjE1Njkv0gFUaHR0cHM6Ly92YXJpZXR5LmNvbS8yMDIzL211c2ljL25ld3MvbmV3amVhbnMtay1wb3AtZ2lybC1ncm91cC1jaGFydHMtMTIzNTUyMTU2OS9hbXAv?oc=5;2023-02-13 08:00:00;1
NewJeans goes viral, challenges K-pop norms - Technique;https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vbmlxdWUubmV0L2VudGVydGFpbm1lbnQvMjAyMy8wMi8wNC9uZXdqZWFucy1nb2VzLXZpcmFsLWNoYWxsZW5nZXMtay1wb3Atbm9ybXMv0gEA?oc=5;2023-02-04 08:00:00;1
뉴진스 'OMG', 빌보드 핫100 79위…자체 신기록 - 한겨레;https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL211c2ljLzEwNzc4MTEuaHRtbNIBAA?oc=5;2023-02-01 08:00:00;0
뉴진스, 빌보드 '핫 100' 진입…데뷔 6개월 만에 K팝 최단 기록 - 한겨레;https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL211c2ljLzEwNzYxNjcuaHRtbNIBAA?oc=5;2023-01-18 08:00:00;0
뉴진스 “가자”는 악플러에게?…'OMG' 뮤비 논란 - 한겨레;https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL211c2ljLzEwNzQ2NjUuaHRtbNIBAA?oc=5;2023-01-06 08:00:00;0
'차트 점령' 뉴진스 '디토', 뮤비 속 왼팔 깁스에 담긴 메시지는? - 한겨레;https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vd3d3LmhhbmkuY28ua3IvYXJ0aS9jdWx0dXJlL211c2ljLzEwNzMyNzEuaHRtbNIBAA?oc=5;2022-12-27 08:00:00;0
NewJeans Owned 2022. They’re Going Even Bigger in 2023 - Rolling Stone;https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnJvbGxpbmdzdG9uZS5jb20vbXVzaWMvbXVzaWMtZmVhdHVyZXMvbmV3amVhbnMtbmV3LWFsYnVtLW9tZy1kaXR0by1pbnRlcnZpZXctMTIzNDY1MTM2MC_SAWhodHRwczovL3d3dy5yb2xsaW5nc3RvbmUuY29tL211c2ljL211c2ljLWZlYXR1cmVzL25ld2plYW5zLW5ldy1hbGJ1bS1vbWctZGl0dG8taW50ZXJ2aWV3LTEyMzQ2NTEzNjAvYW1wLw?oc=5;2022-12-26 08:00:00;1
